Name,Nation,Division,Unique ID,Division ID
Gronitas,Holland,Lower Division,37.018.590,1301432
SC Erica,Holland,Lower Division,37.018.591,1301432
Titan,Holland,Lower Division,37.018.592,1301432
Brazil Juniors,Aruba,Lower Division,37.021.780,1301432
Blerick,Holland,Lower Division,37.025.110,1301432
DIO,Holland,Lower Division,37.025.164,1301432
DSO,Holland,Lower Division,37.025.691,1301432
Wittenhorst,Holland,Lower Division,37.040.393,1301432
Zeeburgia,Holland,Lower Division,37.042.198,1301432
SEC Railway,India,Lower Division,40.000.891,1301432
Malabar Utd,India,Lower Division,40.004.922,1301432
Chandni FC,India,Lower Division,40.004.923,1301432
Ludhiana Lions,India,Lower Division,40.007.889,1301432
TFC Pathanapuram,India,Lower Division,40.007.890,1301432
Rainbow Club,India,Lower Division,40.008.502,1301432
Evergreen SC,India,Lower Division,40.008.505,1301432
Shan-E-Hind,India,Lower Division,40.008.506,1301432
Shan-E-Bengal,India,Lower Division,40.008.507,1301432
United Kurseong,India,Lower Division,40.008.559,1301432
Chetak FC,India,Lower Division,40.009.131,1301432
Salbagan SC,India,Lower Division,40.009.276,1301432
Moran Town,India,Lower Division,40.009.277,1301432
Dzongri,India,Lower Division,40.009.344,1301432
Bolghatty Footballers,India,Lower Division,40.009.346,1301432
Sethu FC,India,Lower Division,40.009.347,1301432
Track Trotters,India,Lower Division,40.009.348,1301432
Coastal FC,India,Lower Division,40.009.349,1301432
Southern Blues,India,Lower Division,40.009.350,1301432
Bhilai Brothers,India,Lower Division,40.009.724,1301432
Derial Gaon,India,Lower Division,40.009.726,1301432
Hyderabad Globe,India,Lower Division,40.009.737,1301432
Raghav FC,India,Lower Division,40.009.740,1301432
Chand Club,India,Lower Division,40.009.741,1301432
Nine Bullets,India,Lower Division,40.010.448,1301432
Perambur Blues,India,Lower Division,40.010.634,1301432
Meghalaya Police,India,Lower Division,40.022.864,1301432
Nagpur FC,India,Lower Division,40.022.892,1301432
Chandigarh FA,India,Lower Division,40.023.118,1301432
Quartz,India,Lower Division,40.023.182,1301432
SSPP FC,India,Lower Division,40.023.521,1301432
Apex FC,India,Lower Division,40.023.687,1301432
Pastures Utd,St Vincent,Lower Division,45.021.256,1301432
B/V Triumph,Guyana,Lower Division,45.024.738,1301432
Harare Utd,Zimbabwe,Lower Division,65.000.100,1301432
ASBB FC,Cameroon,Lower Division,70.046.507,1301432
Hamilton Serbians,Canada,Lower Division,72.004.444,1301432
GS United,Canada,Lower Division,72.004.445,1301432
Hamilton Argentina,Canada,Lower Division,72.004.446,1301432
Victoria Gorge,Canada,Lower Division,72.004.447,1301432
Dynamo FC (Vancouver),Canada,Lower Division,72.004.448,1301432
Sapperton Rovers,Canada,Lower Division,72.004.449,1301432
Pegasus FC,Canada,Lower Division,72.004.450,1301432
Saint James United,Canada,Lower Division,72.004.451,1301432
Winnipeg Dynamo Kyiv,Canada,Lower Division,72.004.452,1301432
Fernwood United FC,Canada,Lower Division,72.004.461,1301432
Red Deer Renegades,Canada,Lower Division,72.004.462,1301432
River Valley Reds,Canada,Lower Division,72.004.463,1301432
Halifax City S.C.,Canada,Lower Division,72.004.464,1301432
Scotia S.C.,Canada,Lower Division,72.004.465,1301432
LaSalle Stompers,Canada,Lower Division,72.004.466,1301432
Windsor Valiants,Canada,Lower Division,72.004.467,1301432
Windsor Soccer Club,Canada,Lower Division,72.004.469,1301432
Weston SC Wolves,Canada,Lower Division,72.004.470,1301432
Panellinios SC,Canada,Lower Division,72.004.471,1301432
Kodiak de Charlesbourg,Canada,Lower Division,72.004.472,1301432
Select de Trois-Rivieres,Canada,Lower Division,72.004.474,1301432
Optimum de Victoriaville,Canada,Lower Division,72.004.475,1301432
Lakers du Lac Saint-Louis,Canada,Lower Division,72.004.476,1301432
Holy Cross Crusaders,Canada,Lower Division,72.004.477,1301432
Marystown United,Canada,Lower Division,72.004.478,1301432
Sevilla (PUR),Puerto Rico,Lower Division,72.011.077,1301432
Hamilton Croatia,Canada,Lower Division,72.021.819,1301432
Milltown FC,Canada,Lower Division,72.021.820,1301432
Temp College,U.S.A.,Lower Division,72.025.183,1301432
Casuals (BAH),Bahamas,Lower Division,73.100.006,1301432
Club 2004,Bahamas,Lower Division,73.100.007,1301432
Real Bahamas FC,Bahamas,Lower Division,73.100.009,1301432
Morda,England,Lower Division,74.011.156,1301432
El Roble FC,Costa Rica,Lower Division,80.000.652,1301432
Chorrillito,Panama,Lower Division,80.010.010,1301432
Genesis,Panama,Lower Division,80.010.013,1301432
El Tecal,Panama,Lower Division,80.010.014,1301432
Paraiso FC,Panama,Lower Division,80.010.016,1301432
Alas,Nicaragua,Lower Division,80.010.103,1301432
Lido (NIC),Nicaragua,Lower Division,80.010.104,1301432
Ferrocarril,Nicaragua,Lower Division,80.010.105,1301432
Colegio,Nicaragua,Lower Division,80.010.106,1301432
Aduana,Nicaragua,Lower Division,80.010.107,1301432
La Salle,Nicaragua,Lower Division,80.010.108,1301432
La Nica,Nicaragua,Lower Division,80.010.109,1301432
Santa Cecilia,Nicaragua,Lower Division,80.010.110,1301432
Flor de Cana,Nicaragua,Lower Division,80.010.111,1301432
Bufalos,Nicaragua,Lower Division,80.010.113,1301432
Masaya,Nicaragua,Lower Division,80.010.114,1301432
Atletico Municipal,Panama,Lower Division,80.010.190,1301432
Atletico Guadalupe,Panama,Lower Division,80.010.191,1301432
Sabanitas,Panama,Lower Division,80.010.193,1301432
Atalanta (PAN),Panama,Lower Division,80.010.194,1301432
Morgans Pass,Jamaica,Lower Division,81.001.755,1301432
Port Royal,Jamaica,Lower Division,81.009.560,1301432
UTECH,Jamaica,Lower Division,81.009.562,1301432
Grange Hill,Jamaica,Lower Division,81.009.749,1301432
Liguanea Utd,Jamaica,Lower Division,81.010.085,1301432
Whitfield Town,Jamaica,Lower Division,81.010.087,1301432
Prosper FC,Jamaica,Lower Division,81.010.104,1301432
Leeds Utd (JAM),Jamaica,Lower Division,81.010.108,1301432
Lyssons Utd,Jamaica,Lower Division,81.010.293,1301432
Seaview Gdns,Jamaica,Lower Division,81.010.381,1301432
Sunnyside FC,Jamaica,Lower Division,81.010.673,1301432
Young Strikers,Jamaica,Lower Division,81.010.677,1301432
Sanguinetti,Jamaica,Lower Division,81.010.678,1301432
Breastworks,Jamaica,Lower Division,81.010.715,1301432
Anchovy Utd,Jamaica,Lower Division,81.010.720,1301432
Standfast,Jamaica,Lower Division,81.010.747,1301432
Runaway Bay,Jamaica,Lower Division,81.010.749,1301432
Man Utd (JAM),Jamaica,Lower Division,81.010.751,1301432
Napoli (JAM),Jamaica,Lower Division,81.010.754,1301432
Middle Quarters,Jamaica,Lower Division,81.010.801,1301432
Springrain,Jamaica,Lower Division,81.010.887,1301432
Danvers Pen,Jamaica,Lower Division,81.010.889,1301432
Sherwood Content,Jamaica,Lower Division,81.010.914,1301432
Albion Utd,Jamaica,Lower Division,81.010.941,1301432
Cumberland,Jamaica,Lower Division,81.010.943,1301432
W.S.A.,Jamaica,Lower Division,81.010.986,1301432
Dunbar's River,Jamaica,Lower Division,81.010.988,1301432
C.W.A.C.,Jamaica,Lower Division,81.010.989,1301432
Los Perfectos,Jamaica,Lower Division,81.011.019,1301432
Chamber's Pen,Jamaica,Lower Division,81.011.023,1301432
Excel,Jamaica,Lower Division,81.011.024,1301432
Central (JAM),Jamaica,Lower Division,81.011.026,1301432
Elgin Town,Jamaica,Lower Division,81.011.028,1301432
Legend,Jamaica,Lower Division,81.012.799,1301432
Greenvale,Jamaica,Lower Division,81.012.839,1301432
Hills United FC,Jamaica,Lower Division,81.012.863,1301432
Mineral Heights,Jamaica,Lower Division,81.013.672,1301432
BAA Wanderers,Bermuda,Lower Division,82.001.202,1301432
Key West Rangers,Bermuda,Lower Division,82.001.204,1301432
Lobster Pot,Bermuda,Lower Division,82.001.205,1301432
MR Onions,Bermuda,Lower Division,82.001.206,1301432
Robin Hood (BER),Bermuda,Lower Division,82.001.210,1301432
Valley Inter,Bermuda,Lower Division,82.001.212,1301432
St. George's All-Stars,Bermuda,Lower Division,82.001.213,1301432
Vasco Mariners,Bermuda,Lower Division,82.001.384,1301432
Tuff Dogs,Bermuda,Lower Division,82.001.385,1301432
Prospect Fire,Bermuda,Lower Division,82.001.390,1301432
Topp XX,Guyana,Lower Division,82.003.106,1301432
Upper Demerara,Guyana,Lower Division,82.003.230,1301432
Saint-Elie,French Guiana,Lower Division,85.000.760,1301432
CS Le Moule,Guadeloupe,Lower Division,85.001.022,1301432
Amical Club,Guadeloupe,Lower Division,85.001.041,1301432
JSVH,Guadeloupe,Lower Division,85.001.043,1301432
Coin Nord,Comoros,Lower Division,85.003.085,1301432
Gombessa Sports,Comoros,Lower Division,85.003.086,1301432
Fomboni Club,Comoros,Lower Division,85.003.087,1301432
AJSM,Comoros,Lower Division,85.003.088,1301432
Stade Spiritain,Martinique,Lower Division,85.004.869,1301432
Generation Foot,Senegal,Lower Division,85.010.212,1301432
Red Star (Guadeloupe),Guadeloupe,Lower Division,85.012.390,1301432
Afrisports,Zambia,Lower Division,85.014.693,1301432
Cercle Elig Edzoa,Cameroon,Lower Division,85.016.110,1301432
Pole Espoirs Reunion,Reunion,Lower Division,85.021.931,1301432
Evolucas,Guadeloupe,Lower Division,85.032.544,1301432
ES Ste-Suzanne Bagatelle,Reunion,Lower Division,85.036.372,1301432
Pole Espoirs Martinique,Martinique,Lower Division,85.036.380,1301432
FC Labattoir,Mayotte,Lower Division,85.046.943,1301432
EF Saint-Gilles,Reunion,Lower Division,85.047.195,1301432
SDEFA,Reunion,Lower Division,85.048.344,1301432
Djabal Club,Comoros,Lower Division,85.065.786,1301432
Melanz Kartie,Reunion,Lower Division,85.072.363,1301432
AJ Petite-Ile,Reunion,Lower Division,85.078.666,1301432
Trois-Bassins FC,Reunion,Lower Division,85.078.669,1301432
OCSA Leopards,Reunion,Lower Division,85.078.672,1301432
Tampon FC,Reunion,Lower Division,85.078.674,1301432
JS Vincendo,Reunion,Lower Division,85.078.675,1301432
JS Piton Saint-Leu,Reunion,Lower Division,85.078.676,1301432
AS Bretagne,Reunion,Lower Division,85.078.678,1301432
US Baie-Mahault,Guadeloupe,Lower Division,85.089.167,1301432
CREPS de Guadeloupe,Guadeloupe,Lower Division,85.093.036,1301432
AS New Club,Martinique,Lower Division,85.094.695,1301432
UJ Monnerot,Martinique,Lower Division,85.097.998,1301432
Unite Sainte-Rosienne,Guadeloupe,Lower Division,85.101.590,1301432
S4C Kedougou,Senegal,Lower Division,85.102.572,1301432
AS Lossi,New Caledonia,Lower Division,85.103.152,1301432
ARC Bras Fusil,Reunion,Lower Division,85.114.602,1301432
AJSS,Guadeloupe,Lower Division,85.117.524,1301432
AS Aorai,Tahiti,Lower Division,85.125.132,1301432
AS Dakar Sacre-c?ur,Senegal,Lower Division,85.125.733,1301432
Reveil Sportif,Martinique,Lower Division,85.126.956,1301432
America FC,Nicaragua,Lower Division,86.000.028,1301432
Masatepe,Nicaragua,Lower Division,86.000.029,1301432
Scorpion,Nicaragua,Lower Division,86.000.030,1301432
Jutiapa,Guatemala,Lower Division,87.001.743,1301432
Liberal,El Salvador,Lower Division,87.001.880,1301432
Tehuacan,El Salvador,Lower Division,87.002.797,1301432
Alba Acajutla,El Salvador,Lower Division,87.006.813,1301432
Municipal Silca,Honduras,Lower Division,87.010.724,1301432
Pinchbeck,England,Lower Division,90.024.580,1301432
Knaresborough,England,Lower Division,90.038.921,1301432
Whitehaven,England,Lower Division,90.039.158,1301432
Basford,England,Lower Division,90.041.264,1301432
Albion Sports,England,Lower Division,90.042.450,1301432
Plymouth Parkway,England,Lower Division,94.008.868,1301432
Oldland Abbotonians,England,Lower Division,94.009.479,1301432
Avon Rockleaze,England,Lower Division,94.011.457,1301432
Team Bury,England,Lower Division,94.012.187,1301432
Mole Valley,England,Lower Division,94.014.062,1301432
Hengrove,England,Lower Division,94.014.337,1301432
Bodmin,England,Lower Division,94.014.738,1301432
Littleton,England,Lower Division,94.014.989,1301432
Knaphill,England,Lower Division,94.015.546,1301432
Hayes Gate,England,Lower Division,94.015.551,1301432
Cheddar,England,Lower Division,94.015.723,1301432
Ashton & Backwell United,England,Lower Division,94.015.735,1301432
Archdales,England,Lower Division,94.015.763,1301432
Brockworth,England,Lower Division,94.015.782,1301432
AFC Wulfrunians,England,Lower Division,94.017.454,1301432
Bromsgrove Sporting,England,Lower Division,94.018.494,1301432
Black Country Rangers,England,Lower Division,94.029.813,1301432
Sporting Khalsa,England,Lower Division,94.029.816,1301432
AIS,Australia,National Youth League,15.000.443,1302039
Montevarchi,Italy,Italian Lower Division,1.148,1400399
Gela,Italy,Italian Lower Division,2.204,1400399
Mestre,Italy,Italian Lower Division,2.21,1400399
Ospitaletto,Italy,Italian Lower Division,2.213,1400399
Thiene,Italy,Italian Lower Division,2.23,1400399
Sanremese,Italy,Italian Lower Division,108.981,1400399
Sant'Anna,Italy,Italian Lower Division,164.381,1400399
Aglianese,Italy,Italian Lower Division,700.693,1400399
Reggiolo,Italy,Italian Lower Division,701.197,1400399
Rondinella,Italy,Italian Lower Division,701.264,1400399
Fasano,Italy,Italian Lower Division,702.17,1400399
Pro Gorizia,Italy,Italian Lower Division,702.265,1400399
Moncalieri,Italy,Italian Lower Division,829.17,1400399
Gravellona,Italy,Italian Lower Division,831.117,1400399
Brera,Italy,Italian Lower Division,831.155,1400399
Luparense,Italy,Italian Lower Division,831.202,1400399
Santa Lucia,Italy,Italian Lower Division,831.203,1400399
Tezze sul Brenta,Italy,Italian Lower Division,831.207,1400399
Fucecchio,Italy,Italian Lower Division,831.284,1400399
Venturina,Italy,Italian Lower Division,831.29,1400399
Versilia Pietrasanta,Italy,Italian Lower Division,831.291,1400399
Cesi,Italy,Italian Lower Division,831.344,1400399
Atletico Morro d'Oro,Italy,Italian Lower Division,831.35,1400399
Tivoli,Italy,Italian Lower Division,831.354,1400399
Scafatese,Italy,Italian Lower Division,831.364,1400399
Tavolara,Italy,Italian Lower Division,831.367,1400399
Villacidrese,Italy,Italian Lower Division,831.368,1400399
Locri,Italy,Italian Lower Division,832.152,1400399
Pozzuolo del Friuli,Italy,Italian Lower Division,832.668,1400399
Guanzatese,Italy,Italian Lower Division,834.831,1400399
Cologna Veneta,Italy,Italian Lower Division,834.836,1400399
Cordignano,Italy,Italian Lower Division,834.897,1400399
Caerano,Italy,Italian Lower Division,1.401.306,1400399
Citta di Rivoli,Italy,Italian Lower Division,1.401.757,1400399
Lavello,Italy,Italian Lower Division,1.404.791,1400399
Meda,Italy,Italian Lower Division,6.100.064,1400399
Mappanese,Italy,Italian Lower Division,7.980.047,1400399
Pievecella,Italy,Italian Lower Division,7.980.048,1400399
Sporting Pontecorvo,Italy,Italian Lower Division,7.980.051,1400399
Robbio,Italy,Italian Lower Division,7.980.354,1400399
Apricena,Italy,Italian Lower Division,7.980.374,1400399
Ebolitana,Italy,Italian Lower Division,7.981.249,1400399
Atletico Piombino,Italy,Italian Lower Division,7.981.639,1400399
Conegliano,Italy,Italian Lower Division,7.982.814,1400399
Giarre,Italy,Italian Lower Division,7.983.161,1400399
Calcinato,Italy,Italian Lower Division,7.983.707,1400399
Mezzanese,Italy,Italian Lower Division,7.983.713,1400399
Suzzara,Italy,Italian Lower Division,7.983.717,1400399
Nizza Millefonti,Italy,Italian Lower Division,7.983.736,1400399
Pergolese,Italy,Italian Lower Division,7.983.745,1400399
Pianello,Italy,Italian Lower Division,7.983.746,1400399
Urbisalviense,Italy,Italian Lower Division,7.983.749,1400399
Ronchi,Italy,Italian Lower Division,7.983.751,1400399
Special Sald Pagnacco,Italy,Italian Lower Division,7.983.752,1400399
Vis Stella,Italy,Italian Lower Division,7.983.760,1400399
Gravina Calcio,Italy,Italian Lower Division,7.983.763,1400399
Saviglianese,Italy,Italian Lower Division,7.986.915,1400399
Bitonto,Italy,Italian Lower Division,7.987.943,1400399
Albano Calcio,Italy,Italian Lower Division,7.987.953,1400399
Fo.Ce. Vara,Italy,Italian Lower Division,7.987.954,1400399
Adrano,Italy,Italian Lower Division,7.987.956,1400399
Acicatena,Italy,Italian Lower Division,43.004.620,1400399
Sarzanese,Italy,Italian Lower Division,43.004.632,1400399
Turate,Italy,Italian Lower Division,43.006.427,1400399
Silvi,Italy,Italian Lower Division,43.007.146,1400399
Bassano Romano,Italy,Italian Lower Division,43.012.508,1400399
Montereale,Italy,Italian Lower Division,43.018.326,1400399
Bellante,Italy,Italian Lower Division,43.018.332,1400399
Comacchio Lidi,Italy,Italian Lower Division,43.036.946,1400399
Tharros,Italy,Italian Lower Division,43.040.946,1400399
Osimana,Italy,Italian Lower Division,43.040.955,1400399
Albinese,Italy,Italian Lower Division,43.048.147,1400399
San Lazzaro,Italy,Italian Lower Division,43.048.151,1400399
Tavarnuzze,Italy,Italian Lower Division,43.048.156,1400399
Il Cervo,Italy,Italian Lower Division,43.048.161,1400399
Nereto,Italy,Italian Lower Division,43.048.162,1400399
Aurora Desio,Italy,Italian Lower Division,43.048.789,1400399
Bruscianese Club Azzurro,Italy,Italian Lower Division,43.048.795,1400399
Jesolo,Italy,Italian Lower Division,43.048.797,1400399
Brembillese,Italy,Italian Lower Division,43.048.800,1400399
Sorso,Italy,Italian Lower Division,43.048.801,1400399
Orceana,Italy,Italian Lower Division,43.048.804,1400399
Novoledo Villaverla,Italy,Italian Lower Division,43.048.813,1400399
Forza e Coraggio BN,Italy,Italian Lower Division,43.058.678,1400399
Virgilio Maroso Terni,Italy,Italian Lower Division,43.058.696,1400399
Canzano,Italy,Italian Lower Division,43.065.026,1400399
Casoli di Atri,Italy,Italian Lower Division,43.065.027,1400399
Castelnuovo Vomano,Italy,Italian Lower Division,43.065.029,1400399
Tagliacozzo,Italy,Italian Lower Division,43.065.041,1400399
Torricella Sicura,Italy,Italian Lower Division,43.065.042,1400399
Castelfrentano,Italy,Italian Lower Division,43.065.048,1400399
Scerni,Italy,Italian Lower Division,43.065.053,1400399
Torre Alex,Italy,Italian Lower Division,43.065.054,1400399
Torricella Peligna,Italy,Italian Lower Division,43.065.055,1400399
San Vendemiano,Italy,Italian Lower Division,43.065.065,1400399
Noceto,Italy,Italian Lower Division,43.065.068,1400399
Santarcangiolese,Italy,Italian Lower Division,43.065.092,1400399
Pescopagano,Italy,Italian Lower Division,43.065.095,1400399
Bella,Italy,Italian Lower Division,43.065.096,1400399
Lagopesole,Italy,Italian Lower Division,43.065.105,1400399
Atletico Marconia,Italy,Italian Lower Division,43.065.108,1400399
Roma VIII,Italy,Italian Lower Division,43.065.133,1400399
Campobasso Calcio,Italy,Italian Lower Division,43.066.009,1400399
Domenico De Sisto,Italy,Italian Lower Division,43.066.011,1400399
Atletica del Po,Italy,Italian Lower Division,43.066.030,1400399
Brembatese,Italy,Italian Lower Division,43.066.038,1400399
Calcinatese,Italy,Italian Lower Division,43.066.040,1400399
Carugate,Italy,Italian Lower Division,43.066.042,1400399
Casalpusterlengo,Italy,Italian Lower Division,43.066.045,1400399
